FIPS,quadrant,avg_down,avg_up,max_down,max_up,num_providers,num_platforms,top_plat_type,top_plat_ratio,bscore_raw,bscore_norm,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,Building Type_Commercial & Office Buildings,Building Type_Industrial & Manufacturing Buildings,Building Type_Mixed Residential & Commercial Buildings,Building Type_Multi-Family Elevator Buildings,Building Type_Multi-Family Walk-Up Buildings,Building Type_One & Two Family Buildings,Building Type_Open Space & Outdoor Recreation,Building Type_Parking Facilities,Building Type_Public Facilities & Institutions,Building Type_Transportation & Utility,Building Type_Vacant Land,Population Density (per sq. mile),Area (Land),Area Total:,Area Total: Area (Water),Total Population:,Households:,Households: Less than $10_000,Households: $10_000 to $14_999,Households: $15_000 to $19_999,Households: $20_000 to $24_999,Households: $25_000 to $29_999,Households: $30_000 to $34_999,Households: $35_000 to $39_999,Households: $40_000 to $44_999,Households: $45_000 to $49_999,Households: $50_000 to $59_999,Households: $60_000 to $74_999,Households: $75_000 to $99_999,Households: $100_000 to $124_999,Households: $125_000 to $149_999,Households: $150_000 to $199_999,Households: $200_000 or More,Per capita income (In 2014 Inflation adjusted dollars),Gini Index
36061026100,3,125.625,8.375,300,20.0,9,4,Copper,0.387096774,164.3125,-0.564375764,3658930,464774,3194156,50350,180928,57260,322,0,161,749.5,3784,3974,6,0,46,12,78,6,0,3,7,0,4,226920.5,0.060311862,0.06031186,0.0,13686,3665,635,438,241,241,280,315,212,165,63,213,371,175,55,67,82,112,15134.0,0.5077
36061026900,3,95.27272727,9.745454545,300,100.0,10,4,Fixed_wireless,0.375,135.1454545,-0.718436417,3296472,1079606,2216866,94138,259248,25535,12254,4710,210,759.0,2757,3089,18,1,45,6,80,21,1,11,20,3,12,135671.5,0.067788731,0.06778873,0.0,9197,2530,332,272,238,157,181,206,122,103,22,244,242,200,93,15,23,80,16123.0,0.4606
36061027100,3,77.97297297,6.459459459,300,100.0,10,3,Copper,0.3,116.2027027,-0.818492239,3859677,982010,2877667,95252,324329,72633,5627,0,129,542.5,3069,3288,13,0,37,20,30,3,0,2,14,3,0,128547.8,0.074345904,0.0743459,0.0,9557,2973,256,312,149,181,124,164,63,89,148,224,274,250,271,258,129,81,22784.0,0.4578
36061028500,3,68.62068966,7.793103448,300,100.0,7,3,Copper,0.563829787,106.0172414,-0.872291957,2539321,469603,2069718,23265,154761,0,960,0,92,366.0,2542,2682,17,0,22,5,35,0,2,0,5,1,5,167126.4,0.046719135,0.04671913,0.0,7808,2619,442,215,196,219,164,107,98,65,153,244,209,257,146,81,11,12,17041.0,0.451
36061029300,3,91.82926829,6.12195122,300,20.0,8,3,Copper,0.365384615,128.8902439,-0.751476508,2893242,462843,2430399,17000,274650,63758,2772,0,104,401.0,2987,3202,21,0,25,7,35,0,0,1,2,4,0,149940.1,0.060697579,0.06069758,0.0,9101,2805,421,214,270,218,129,326,212,122,36,87,169,324,229,15,17,16,15857.0,0.4468
36061000100,3,5.0,0.333333333,15,1.0,3,2,Copper,0.271186441,8.166666667,-1.389139762,1145016,1145016,0,0,0,0,0,0,17,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.030362303,0.0303623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
36061000600,1,357.1833333,289.3272889,1000,1000.0,9,4,Fixed_wireless,0.3,606.3469778,1.77045518,4819029,1256379,3562650,53625,182215,0,29273,0,182,837.0,4190,4422,7,3,86,8,27,0,3,1,20,2,4,115845.6,0.098009721,0.166973,0.06896325,11354,3954,1194,473,454,231,263,184,36,141,124,291,172,98,86,131,10,66,13406.0,0.544
36061000800,1,346.1300813,270.4740163,1000,1000.0,10,4,Copper,0.313432836,586.3670894,1.664921191,4044021,1467681,2576340,271386,504353,19171,359541,3450,251,1127.5,3758,4412,30,23,130,4,18,0,10,14,12,3,6,111072.9,0.084025872,0.1533146,0.06928874,9333,3585,543,462,583,223,82,289,206,92,83,315,229,223,80,98,17,60,17788.0,0.5019
36061001002,1,432.16,346.15536,1000,1000.0,4,4,Cable,0.354929577,707.23768,2.303360972,3156180,129970,3026210,0,0,0,0,0,26,30.5,2427,2429,0,0,0,1,1,0,2,0,2,0,1,79565.84,0.077596112,0.1733726,0.09577651,6174,2258,346,614,298,173,27,72,164,132,38,165,122,36,27,34,0,10,12939.0,0.4644
36061001402,1,320.3448276,249.862069,1000,1000.0,9,4,Cable,0.323943662,549.7758621,1.471645928,1632879,433944,1198935,118033,129075,4000,18514,0,93,410.0,1681,1825,11,1,39,5,21,0,0,4,3,1,1,60453.77,0.044099818,0.04409982,0.0,2666,1310,236,185,106,99,73,96,14,27,17,28,139,65,39,97,33,56,30503.0,0.5701
36061001600,1,279.8077983,218.6725714,1000,1000.0,13,4,Copper,0.4,495.644084,1.185721285,3728374,2004235,1724139,347667,650596,66481,378563,15198,340,1534.0,2635,3551,31,39,198,10,7,5,1,2,14,3,5,95445.09,0.080412728,0.08041273,0.0,7675,2958,419,429,281,234,114,47,81,63,49,192,311,326,135,67,113,97,25356.0,0.5584
36061002202,1,252.173913,187.2608696,1000,1000.0,8,4,Copper,0.476923077,449.8043478,0.943595297,1285979,220956,1065023,44396,61155,1619,16137,0,101,463.0,1476,1561,2,2,28,12,37,0,2,2,6,0,8,89765.32,0.021656471,0.02165647,0.0,1944,986,97,45,41,21,37,0,25,83,6,19,116,135,111,51,63,136,78740.0,0.6312
36061002500,1,381.1603774,305.4324528,1000,1000.0,6,4,Copper,0.523364486,636.8766038,1.931712998,1492152,241332,1250820,115659,14000,0,0,0,16,25.0,1934,1948,0,0,1,0,0,0,0,0,2,0,2,102444.0,0.05164773,0.0931985,0.04155077,5291,1901,461,393,304,89,76,101,76,36,18,147,86,54,31,0,0,29,12202.0,0.4929
36061002700,1,303.9782609,227.2123478,1000,1000.0,9,4,Copper,0.519125683,522.0844348,1.325379507,973848,360099,613749,83737,74259,0,69703,0,52,197.5,661,829,5,1,20,1,7,1,5,0,9,0,2,53617.02,0.023089682,0.02308968,0.0,1238,541,91,18,28,44,12,53,4,11,14,45,21,59,17,21,52,51,36251.0,0.5305
36061002900,1,275.8229665,214.885512,1000,1000.0,18,4,Cable,0.346153846,492.2657225,1.167876742,11945719,9179128,2766591,4557735,630773,275209,45295,0,270,1328.5,3322,4321,39,1,153,4,3,0,2,3,18,1,1,54308.69,0.10755185,0.1075519,0.0,5841,2068,328,175,208,108,77,129,124,173,86,122,106,130,118,86,66,32,23966.0,0.4947
36061003400,1,227.0754717,177.1509434,1000,1000.0,10,4,Copper,0.444444444,420.6509434,0.789606696,3483641,811094,2672547,20881,281650,14380,8677,0,382,1533.5,4403,4731,4,1,145,17,123,3,2,1,17,1,23,107845.5,0.061875576,0.06187558,0.0,6673,3841,343,196,266,130,119,42,0,196,180,198,280,549,326,117,408,491,59930.0,0.5038
36061003800,1,198.65,150.73,1000,1000.0,16,4,Cable,0.711538462,382.015,0.585531221,5125270,1376734,3748536,149269,587846,26855,23409,2121,491,2242.0,5862,6668,27,1,241,17,127,6,1,2,29,2,3,107589.8,0.078139358,0.07813936,0.0,8407,5048,398,182,386,175,281,203,73,142,260,293,464,825,420,305,342,299,54308.0,0.4876
36061004100,1,219.1666667,165.6041667,1000,1000.0,14,4,Copper,0.487179487,408.96875,0.727901223,5002919,2429950,2572969,864278,985853,132359,149769,25013,408,1780.25,4017,5195,56,13,234,7,25,4,1,11,12,1,1,102546.6,0.07392737,0.07392737,0.0,7581,3312,521,198,237,221,141,31,86,59,69,238,88,114,328,217,324,440,49102.0,0.5928
36061004400,1,379.6415094,264.656,1000,1000.0,8,4,Cable,0.368421053,615.9695094,1.821281497,8942926,574984,8367942,17570,77414,480000,0,0,57,14.0,8756,8801,0,0,1,0,0,0,2,0,0,5,0,105603.7,0.158469846,0.3376699,0.1792001,16735,8014,637,461,142,86,145,254,185,305,198,307,416,1362,1163,471,876,1006,55265.0,0.4407
36061006000,1,342.1698113,233.4811321,1000,1000.0,8,4,Cable,0.338461538,562.9103774,1.541022582,3297165,194609,3102556,3419,16190,175000,0,0,22,16.0,2491,2499,0,0,1,0,0,0,0,0,0,1,0,102170.0,0.049192506,0.1672398,0.1180473,5026,2400,110,52,149,83,30,55,15,24,15,45,125,346,377,148,241,585,68594.0,0.4278
36061008602,1,241.3793103,180.1724138,1000,1000.0,14,4,Copper,0.474576271,438.4655172,0.88370347,2400000,2400000,0,2400000,0,0,0,0,9,39.0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.0,0.042305988,0.1697386,0.1274326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
36061010601,1,245.6043956,168.0,1000,1000.0,10,4,Fixed_wireless,0.25,434.6043956,0.863308983,8692768,464162,8228606,54619,118155,286650,0,0,98,967.0,5617,5714,1,0,13,38,10,23,1,1,2,8,9,140715.3,0.051074754,0.09760585,0.0465311,7187,4338,138,144,178,84,40,64,335,20,41,265,169,266,367,387,336,1504,172420.0,0.6374
36061023700,3,92.28571429,8.828571429,300,100.0,8,3,Copper,0.4375,130.7,-0.741917356,2874942,416108,2458834,1000,68020,70642,0,0,169,686.25,2705,2797,2,1,15,22,81,17,2,3,15,1,4,72107.02,0.105204735,0.2100037,0.1047989,7586,2494,488,140,71,173,156,174,137,69,38,302,217,211,159,66,16,77,19357.0,0.4732
36061023900,3,99.5,11.3,300,100.0,4,3,Copper,0.452054795,137.15,-0.707848386,1127465,174503,952962,0,32847,0,0,0,53,224.0,1145,1187,1,0,11,6,18,8,1,0,3,0,2,101940.1,0.024779265,0.02477927,0.0,2526,1001,158,102,82,8,45,85,27,40,87,82,123,91,12,9,14,36,22543.0,0.4877
36061013200,3,109.3650794,19.0952381,330,100.0,10,4,Copper,0.35,156.9126984,-0.603461597,6385663,1011341,5374322,226783,167014,133747,13443,0,221,1209.0,7475,7655,6,0,61,30,79,3,1,2,11,6,0,124078.7,0.079538206,0.1089028,0.02936462,9869,5949,393,87,147,83,155,213,95,68,126,317,895,1095,430,242,446,1157,78322.0,0.4725
36061028100,3,96.18181818,14.97890909,300,100.0,6,3,Copper,0.458333333,136.6712727,-0.710377028,1623444,114125,1509319,7919,0,6150,0,0,25,112.0,1432,1450,0,0,2,13,1,0,0,0,6,0,1,83407.1,0.035944182,0.03594418,0.0,2998,1320,36,35,0,35,78,34,26,26,33,51,108,172,89,68,258,271,62136.0,0.4259
36061029500,3,112.8571429,7.464285714,330,20.0,6,3,Copper,0.319444444,152.5892857,-0.62629791,3184414,121368,3063046,20258,87463,0,0,0,117,457.0,3475,3580,2,0,14,26,48,6,1,0,2,0,3,159896.7,0.052558931,0.05255893,0.0,8404,3251,198,84,158,62,210,110,70,69,153,287,536,610,146,312,178,68,31397.0,0.3802
36061030300,3,79.5,9.04,300,100.0,12,4,Copper,0.42,120.02,-0.798329233,2421687,908536,1513151,90148,96346,3250,306865,0,62,238.0,1862,1958,8,1,15,10,13,0,2,4,4,1,0,72593.03,0.060570551,0.06057055,0.0,4397,1825,177,29,65,130,70,133,75,56,117,142,179,306,155,49,75,67,30478.0,0.4466
36061014300,4,403.6411765,316.5918118,1000,1000.0,10,4,Fixed_wireless,0.25,666.9370824,2.090492774,0,0,0,0,0,0,0,0,59,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.523889,1.135109506,1.374049,0.2389397,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725.0,
36061014402,3,103.0769231,21.71153846,330,100.0,6,3,Copper,0.27027027,149.9326923,-0.640330065,4454400,390438,4063962,15783,70896,167596,3765,0,213,1077.0,4338,4429,0,0,39,29,68,61,0,0,5,1,1,112464.1,0.067016913,0.06701691,0.0,7537,3991,246,107,50,147,60,113,69,93,48,123,259,541,272,360,361,1142,96483.0,0.5356
36061014602,3,102.0408163,20.08163265,330,100.0,11,3,Copper,0.282608696,150.5816327,-0.636902355,5137124,528892,4608232,22988,234002,150134,0,0,168,1005.5,5514,5647,4,0,56,14,63,5,0,0,7,0,4,183301.5,0.042160041,0.04216004,0.0,7728,4655,216,102,23,104,35,182,57,101,88,348,569,569,455,419,312,1075,88796.0,0.4711
36061015200,3,142.2075472,22.30188679,330,100.0,9,3,Fixed_wireless,0.321428571,190.8584906,-0.424159551,4340700,815910,3524790,61524,56809,297117,2500,105066,72,543.0,4080,4174,5,5,22,12,8,0,3,6,3,1,1,90282.75,0.079328553,0.2687792,0.1894507,7162,3581,426,160,441,100,175,120,105,49,25,50,198,187,112,344,362,727,63780.0,0.5792
36061015601,3,78.29545455,15.75,330,100.0,12,4,Copper,0.542857143,125.1704545,-0.771124476,3062455,822709,2239746,112526,175615,182984,31537,0,87,549.0,3106,3387,4,1,19,9,28,0,0,5,4,3,8,201344.9,0.028403993,0.02840399,0.0,5719,2913,96,23,77,187,62,68,69,140,73,224,257,452,305,139,279,462,65265.0,0.4615
36061015801,3,115.0833333,22.53333333,330,100.0,8,3,Fixed_wireless,0.280701754,163.35,-0.569459699,4526995,586961,3940034,14324,111150,38395,0,0,228,1079.75,3056,3189,1,0,50,28,29,104,1,0,8,0,0,115026.8,0.048553893,0.04855389,0.0,5585,2567,39,23,27,43,25,76,15,127,90,54,134,298,262,153,196,1005,131145.0,0.5827
36061015900,3,88.58827273,19.11509091,330,100.0,14,3,Copper,0.428571429,138.1458182,-0.702588463,7626587,768603,6857984,178352,289789,203041,15904,0,219,1427.0,6567,6762,7,0,41,35,94,29,3,0,8,0,1,126938.8,0.0679146,0.1106831,0.04276854,8621,4873,362,186,0,45,32,144,152,46,76,70,246,575,456,286,784,1413,110850.0,0.5198
36061016600,3,109.3965517,21.75862069,330,100.0,10,3,Copper,0.553921569,158.2758621,-0.596261351,3143333,719727,2423606,32396,193179,186586,2014,0,256,1041.0,3355,3539,12,1,60,14,103,15,8,10,23,4,15,116177.4,0.066217681,0.06621768,0.0,7693,2875,203,396,214,218,109,225,168,138,126,212,183,168,194,100,162,59,25617.0,0.5169
36061017100,3,90.56470588,14.36470588,330,100.0,14,3,Fixed_wireless,0.297297297,137.7470588,-0.704694715,6628053,541375,6086678,73934,180630,30741,2243,0,211,1288.0,5285,5464,10,0,36,46,79,16,0,0,12,0,1,112092.0,0.084225487,0.1591486,0.07492313,9441,4717,166,230,105,123,202,52,153,142,71,185,460,367,357,88,600,1416,103650.0,0.5877
36061017200,3,98.33333333,22.11111111,300,100.0,8,3,Copper,0.37037037,143.3888889,-0.674894506,2967153,1080954,1886199,312786,232721,64953,38100,3800,275,997.25,2433,2689,18,4,101,10,80,2,1,23,20,0,20,82384.03,0.068702635,0.06870264,0.0,5660,2186,293,250,149,92,113,224,131,101,120,120,162,198,42,53,69,69,21449.0,0.4989
36061017900,3,93.52564103,15.26923077,330,100.0,10,3,Copper,0.535714286,139.1602564,-0.697230189,5588422,327026,5261396,24359,178161,0,853,0,167,1085.48,4672,4830,7,0,31,44,60,15,0,0,9,0,0,112694.8,0.0828166,0.1563953,0.07357872,9333,4762,535,275,59,32,170,101,296,112,174,146,431,509,322,303,489,808,76015.0,0.609
36061018200,3,101.1481481,25.81051852,300,100.0,8,3,Copper,0.422818792,148.0534074,-0.650256469,3362472,763165,2599307,119025,251103,2475,33700,0,181,693.0,3142,3359,17,5,66,20,35,4,0,11,9,1,12,95942.84,0.068301089,0.06830109,0.0,6553,2607,828,100,258,219,243,89,25,166,0,117,185,86,158,61,0,72,20071.0,0.5903
36061018400,3,86.01639344,24.13613115,300,100.0,9,3,Fixed_wireless,0.322580645,132.584459,-0.731963623,3435197,408301,3124488,58007,146569,0,13589,0,165,669.0,3270,3413,10,1,32,7,92,0,0,3,7,0,5,121358.9,0.068177922,0.06817792,0.0,8274,2786,551,385,224,215,201,26,149,80,66,217,93,206,111,89,96,77,18331.0,0.5753
36061019100,3,87.77777778,12.30577778,330,100.0,8,3,Copper,0.326923077,130.9306667,-0.740698972,5613771,480631,5133140,36380,190844,0,4000,0,194,1162.0,4954,5160,7,0,28,47,79,16,2,0,6,2,0,109724.8,0.086343257,0.1541636,0.06782039,9474,4536,207,206,283,39,53,213,104,79,93,177,593,388,322,377,373,1029,70743.0,0.5224
36061019400,3,66.4047619,17.77466667,300,100.0,13,4,Copper,0.350649351,111.7920952,-0.841789116,3398186,1274832,2123354,265654,167967,49933,72179,83030,171,742.5,2719,2874,7,16,30,8,72,2,1,11,16,1,29,99041.31,0.067587958,0.06758796,0.0,6694,2356,782,239,103,129,94,159,103,319,95,126,32,109,28,38,0,0,11122.0,0.4816
36061019600,3,72.5,11.31944444,300,100.0,12,4,Copper,0.31372549,114.1597222,-0.829283284,3335881,1946107,1389774,581909,351360,54918,128921,144530,153,574.0,2034,2280,34,11,34,14,22,9,9,27,16,1,22,62050.61,0.0684119,0.0684119,0.0,4245,1546,397,312,120,113,24,32,105,85,0,76,106,60,19,17,15,65,18776.0,0.5761
36061020000,3,65.90909091,12.90381818,300,100.0,12,4,Copper,0.416666667,108.361,-0.859912198,2534180,986231,1547949,362092,265409,13388,19515,0,302,1089.5,1741,1963,17,2,48,10,136,59,0,3,24,0,10,60458.7,0.049918378,0.04991838,0.0,3018,1288,157,48,53,5,48,9,42,30,21,139,101,156,133,96,99,151,44434.0,0.4701
36061020600,3,123.9761905,19.3112381,330,100.0,6,3,Copper,0.466666667,169.6318095,-0.536279113,2345170,731344,1613826,53497,34137,28661,108294,1330,248,914.0,2021,2196,3,2,15,17,159,21,2,3,22,2,30,52671.05,0.057431926,0.05743193,0.0,3025,1329,184,128,112,60,66,111,63,82,42,114,71,98,57,50,40,51,26034.0,0.506
36061020901,3,87.78787879,8.689939394,300,100.0,8,3,Copper,0.315789474,126.1328485,-0.7660411,1833194,458227,1374967,173138,89437,5361,0,0,80,289.0,1324,1416,4,0,23,3,17,6,0,6,10,2,7,89169.57,0.044712562,0.04471256,0.0,3987,1478,292,128,207,87,30,130,94,7,86,128,153,86,0,23,12,15,15922.0,0.4811
36061021100,3,130.6681791,12.80549254,330,100.0,10,3,Copper,0.539215686,175.0709254,-0.507549643,5651803,1190115,4461688,8878,209389,272296,0,0,92,539.5,5517,5606,3,0,19,29,22,0,2,0,6,0,1,72253.57,0.134373982,0.2532722,0.1188982,9709,3987,814,74,233,43,166,248,118,44,256,184,322,553,194,188,250,300,33801.0,0.5636
36061021703,3,91.76470588,6.176470588,300,20.0,7,3,Copper,0.5,128.3529412,-0.754314547,2849548,2849548,0,2174138,0,0,0,0,30,66.0,0,12,0,0,0,0,0,0,1,0,10,0,1,0.0,0.121184345,0.1211843,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
36061022500,3,114.0816327,9.489795918,330,100.0,9,3,Copper,0.534883721,156.3265306,-0.606557741,4104616,287261,3817355,15037,140430,12088,0,0,193,877.0,4128,4278,2,0,33,29,89,26,1,0,5,0,2,106683.4,0.099743705,0.1523111,0.05256743,10641,3500,534,245,165,226,144,175,139,102,183,241,388,389,238,210,121,0,21129.0,0.4483
36061022800,3,73.375,7.225,300,100.0,11,4,Fixed_wireless,0.333333333,112.4875,-0.83811598,3213348,694934,2518414,32248,137563,0,0,0,439,1423.0,2972,3181,12,0,66,10,203,62,0,2,15,0,19,81929.16,0.06974318,0.06974318,0.0,5714,2439,444,251,223,76,104,152,96,60,61,132,254,72,206,110,104,94,27122.0,0.5512
36061023000,3,122.2916667,12.04166667,300,100.0,5,3,Cable,0.565217391,160.8125,-0.582862802,3825653,278006,3547647,16204,84370,0,0,0,312,1083.0,3924,4030,2,0,37,24,109,59,7,3,7,0,15,136057.7,0.06705977,0.06705977,0.0,9124,3645,686,469,175,279,130,177,147,59,101,355,406,193,134,71,141,122,25005.0,0.5793
36061023502,3,104.6875,12.8125,300,100.0,5,3,Cable,0.373737374,143.59375,-0.673812428,849431,78953,770478,0,38593,29353,500,0,46,225.0,970,1012,0,0,21,4,16,0,0,0,1,2,5,107012.9,0.015960692,0.01596069,0.0,1708,772,155,76,86,24,32,68,16,36,8,25,112,89,40,5,0,0,20719.0,0.4476
36061000202,1,319.6062992,246.9502362,1000,1000.0,12,4,Copper,0.422222222,549.0814173,1.467977863,3747139,585079,3162060,33685,54640,154980,1500,0,82,271.25,3568,3634,2,0,11,11,0,2,7,0,16,1,0,72057.59,0.115296673,0.3011454,0.1858487,8308,3447,645,311,164,355,286,250,186,95,165,130,283,120,246,71,41,99,20614.0,0.5238
36061025500,3,142.9069767,9.534883721,300,20.0,6,3,Copper,0.525,180.6744186,-0.477951931,7103921,4831318,2272603,215500,7143,32417,0,0,65,445.0,2258,2301,1,0,7,23,18,0,4,0,12,0,1,31755.99,0.172313926,0.4001231,0.2278092,5472,2157,306,61,96,143,137,54,131,17,108,194,119,259,266,118,50,98,28823.0,0.4751
36061029700,3,104.4285714,11.0,300,35.0,5,3,Copper,0.482352941,142.4285714,-0.679966914,499390,499390,0,0,0,3000,0,0,18,7.0,0,3,0,0,0,0,0,0,3,0,1,2,0,106.9641,0.392655101,0.7522722,0.3596171,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
36061001800,1,266.1832061,205.8302901,1000,1000.0,16,4,Cable,0.275862069,477.0983511,1.087762521,4487688,2208759,2278929,318528,757406,151343,101452,15221,353,1625.0,3411,4147,45,8,210,10,27,2,2,3,13,0,5,95754.88,0.08596951,0.08596951,0.0,8232,3138,462,207,191,215,135,83,80,112,136,136,176,422,180,240,142,221,30875.0,0.5037
36061007800,1,226.744186,152.3197674,1000,1000.0,14,4,Fixed_wireless,0.25,409.9040698,0.732841592,7135092,2261110,4873982,1387664,191118,150439,88364,11070,166,1100.0,5978,6943,22,2,55,29,23,2,2,9,8,1,12,111496.5,0.068522325,0.06852233,0.0,7640,4424,328,55,126,70,36,32,110,48,59,159,379,485,315,492,521,1209,93964.0,0.4605
36061014601,3,75.68181818,11.97727273,330,100.0,14,4,Copper,0.342857143,121.6704545,-0.789611514,2913077,593399,2319678,181521,273878,32413,10148,0,146,765.0,3021,3211,8,2,70,10,31,3,0,1,4,1,0,153459.1,0.028698202,0.0286982,0.0,4404,2550,74,117,85,73,16,32,11,68,10,182,79,274,453,266,277,533,83502.0,0.4249
36061017800,3,118.3928571,24.57142857,300,100.0,7,3,Copper,0.37037037,164.1785714,-0.565083176,3532620,2070535,1462085,20192,618131,621279,7275,9310,279,983.5,1869,2008,6,5,56,10,130,25,1,7,12,2,34,39194.66,0.100294287,0.1821348,0.08184053,3931,1705,274,225,149,124,80,71,64,73,86,156,146,60,38,62,30,67,22896.0,0.5324
36061020102,3,106.40625,12.875,330,100.0,8,3,Cable,0.411764706,149.84375,-0.64079986,2000918,105210,1895708,24451,29897,18994,0,0,151,578.0,1896,1938,1,0,17,19,67,16,0,0,3,1,10,130602.5,0.032181616,0.03218162,0.0,4203,1777,155,191,138,6,11,100,115,60,0,201,140,179,173,106,108,94,38282.0,0.545
36061025700,3,92.98360656,10.81206557,330,100.0,10,3,Copper,0.531746032,136.3896393,-0.711864619,3121554,911712,2209842,178386,432528,65428,30445,0,198,737.5,2045,2130,4,7,21,13,80,52,2,2,10,1,8,80362.95,0.055622652,0.05562265,0.0,4470,1742,120,69,37,92,23,80,56,0,72,126,201,181,187,113,180,205,50526.0,0.5169
36061001200,1,360.260274,272.4393425,1000,1000.0,9,4,Copper,0.288461538,600.9799452,1.742106455,2402163,411136,1991027,22318,14626,117377,2500,0,34,182.0,1916,1953,1,0,5,8,2,0,2,3,6,6,1,76286.66,0.04656122,0.04656122,0.0,3552,1743,221,177,94,129,70,32,113,40,7,110,113,132,134,186,56,129,38856.0,0.5427
36061006200,1,274.5,207.5857143,1000,1000.0,12,4,Copper,0.272727273,484.2928571,1.12576398,9507225,7763431,1743794,3606099,57545,407204,7596,0,37,178.0,1471,1621,2,0,1,1,0,0,2,0,10,3,1,38605.73,0.118091281,0.4369819,0.3188907,4559,1311,183,41,29,47,9,45,27,21,17,32,117,78,222,44,221,178,34052.0,0.4609
36061007300,1,213.5430464,160.1059603,1000,1000.0,14,4,Cable,0.3125,400.5960265,0.683676406,3829450,637074,3192376,83306,438616,65872,5491,0,512,1737.5,4708,5091,19,0,144,20,155,91,0,2,9,1,1,90469.94,0.063822303,0.06382231,0.0,5774,3815,204,63,56,48,70,39,73,203,23,159,399,659,353,164,401,901,97206.0,0.4573
36061013800,3,82.63157895,14.55789474,330,100.0,14,4,Copper,0.276595745,129.9105263,-0.746087365,7762867,1016475,6746392,239814,292801,179584,40804,2281,351,1830.5,8475,8817,10,3,114,43,119,22,0,1,9,1,1,181649.5,0.070305731,0.07030573,0.0,12771,7465,191,198,330,351,17,113,60,250,94,614,358,900,694,669,746,1880,94451.0,0.4959
36061018300,3,92.84615385,14.58974359,330,100.0,12,4,Copper,0.390243902,139.1410256,-0.697331767,5392918,918449,4474469,49481,266463,120601,8505,0,151,877.0,4484,4623,16,1,34,40,16,5,1,1,5,3,1,97000.0,0.086412369,0.1589602,0.07254782,8382,4339,183,167,131,235,158,161,192,129,205,235,232,292,293,354,443,929,70224.0,0.5206
36061022000,3,115.4545455,13.99472727,330,100.0,8,3,Cable,0.392857143,159.4519091,-0.590049458,3358403,525344,2833059,18982,119101,2576,0,0,388,1433.5,2963,3093,4,1,51,14,227,52,4,0,19,0,2,82560.92,0.06755012,0.06755012,0.0,5577,2573,449,183,116,134,159,83,199,39,83,154,145,210,175,196,171,77,35810.0,0.5897
36061026300,3,96.74242424,7.863636364,300,100.0,9,3,Copper,0.5,135.1742424,-0.718284359,3586261,823408,2762853,76919,218570,104994,1430,0,105,496.0,2931,3168,14,0,40,7,25,0,0,5,9,2,1,154664.5,0.060699123,0.06069912,0.0,9388,2868,246,300,387,234,353,106,137,81,66,278,121,177,242,43,17,80,18111.0,0.4849
36061031100,3,162.2592593,11.88888889,300,35.0,6,3,Cable,0.34939759,201.2037037,-0.369516023,78183,22654,55529,0,2600,0,0,0,13,13.0,62,64,0,0,1,0,1,0,3,0,0,0,0,0.0,0.301630741,0.4051092,0.1034785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
